EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-46-5251831,Mid-Atlantic,New York County,New York,12th Congressional district,Human services,$100K to $499K,35549,-0.398383678435045,-0.570004393227671,1
EIN-74-2388738,West South Central,Karnes County,Texas,15th Congressional district,Human services,Less than $100K,69000,0.640873342987635,0.333420964687535,0
EIN-52-6054621,South Atlantic,Montgomery County,Maryland,8th Congressional district,Unclassified,$1M to $4.9M,686502,-0.430194092358318,-1.02594117350986,1
EIN-95-6116290,Pacific,San Diego County,California,50th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,79038,0.191335262919423,0.157196188455569,0
EIN-83-3301571,East North Central,Berrien County,Michigan,4th Congressional district,Human services,$100K to $499K,109502,0.166171565472113,-0.210754768289199,1
EIN-83-0397205,South Atlantic,Lee County,North Carolina,13th Congressional district,Human services,$500K to $999K,9241,0.111522062004647,0.10121805993515,0
EIN-25-1155015,Mid-Atlantic,Indiana County,Pennsylvania,14th Congressional district,Unclassified,$5M to $9.9M,938062,-0.117104059320282,-0.266728969040856,1
EIN-46-3778478,West North Central,Douglas County,Nebraska,2nd Congressional district,Human services,$1M to $4.9M,260290,-0.00361913944331385,-0.0878338547749928,1
EIN-36-4465022,Mid-Atlantic,Schenectady County,New York,20th Congressional district,"Public, societal benefit",$500K to $999K,244200,-0.134059161665748,-0.442708938962674,1
EIN-52-1289396,Mid-Atlantic,Albany County,New York,20th Congressional district,Health,$100K to $499K,4000,-0.0396599830615034,-0.050051698785728,1
EIN-59-3505874,South Atlantic,Citrus County,Florida,12th Congressional district,Environment and animals,$100K to $499K,274377,0.172471401064673,-0.690772831955299,1
EIN-90-0283729,South Atlantic,Fairfax County,Virginia,11th Congressional district,Human services,$100K to $499K,195900,-0.152466645159295,-1.0182120302812,1
EIN-45-1563172,East North Central,Will County,Illinois,2nd Congressional district,Environment and animals,$100K to $499K,241827,-0.0149764238196775,-0.828294106963886,1
EIN-16-1316112,Mid-Atlantic,Monroe County,New York,25th Congressional district,Human services,$500K to $999K,25167,0.110131972450575,0.0707468110178921,0
EIN-84-3751469,East North Central,Kent County,Michigan,3rd Congressional district,Human services,$100K to $499K,9000,0.0210386385858519,0.00126341693857596,0
EIN-52-6063003,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Education,$1M to $4.9M,1679130,-0.174245744953815,-1.07183063205611,1
EIN-91-1259580,Pacific,King County,Washington,7th Congressional district,Human services,$1M to $4.9M,1464524,-0.0688688945113328,-0.92540884564052,1
EIN-25-0912618,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,Unclassified,$10M or more,176963,0.114269934597928,0.101238637112574,0
EIN-85-0404817,Mountain,Taos County,New Mexico,3rd Congressional district,Unclassified,$1M to $4.9M,2013831,0.0726166885464385,-0.47804562458796,1
EIN-16-6076384,Mid-Atlantic,Onondaga County,New York,22nd Congressional district,Education,$10M or more,121016,-0.077771034100213,-0.0892653000746554,1
EIN-38-2397664,East North Central,Wayne County,Michigan,12th Congressional district,Human services,$1M to $4.9M,492874,-0.0420081217420098,-0.161836759452654,1
EIN-23-2744831,Mid-Atlantic,Chester County,Pennsylvania,6th Congressional district,"Arts, culture, and humanities",$500K to $999K,32250,-0.394035970467507,-0.467661736974518,1
EIN-13-3070759,Mid-Atlantic,Rockland County,New York,17th Congressional district,Health,$10M or more,1992848,0.0902726296080757,-0.00292512689049677,1
EIN-27-1962169,Mid-Atlantic,Suffolk County,New York,1st Congressional district,Human services,$500K to $999K,149269,0.120056371826866,-0.012414758911044,1
EIN-51-0499260,Mid-Atlantic,Greene County,Pennsylvania,14th Congressional district,Human services,$100K to $499K,176993,-0.028613683127572,-0.57055286106212,1
EIN-23-1352609,Mid-Atlantic,Lancaster County,Pennsylvania,11th Congressional district,Human services,$5M to $9.9M,2246413,0.00789502735939213,-0.409607140613634,1
EIN-61-0444651,East South Central,Bullitt County,Kentucky,2nd Congressional district,Unclassified,$5M to $9.9M,1201306,0.264124326021995,0.0959151545582946,0
EIN-61-0907309,East South Central,Jefferson County,Kentucky,3rd Congressional district,Education,$10M or more,5858,0.00838972617068206,0.00818517450146467,0
EIN-45-5045517,South Atlantic,Prince William County,Virginia,7th Congressional district,Education,$1M to $4.9M,139205,0.0201155991317082,-0.0702481538413602,1
EIN-26-1672457,East North Central,Greene County,Ohio,10th Congressional district,Education,$10M or more,189067,-0.238354626479248,-0.253410654074414,1
EIN-45-4449701,East North Central,Menominee County,Michigan,1st Congressional district,Human services,$100K to $499K,60573,0.404350035465122,0.0837188621518331,0
EIN-30-0681646,Mid-Atlantic,Dauphin County,Pennsylvania,10th Congressional district,Human services,$1M to $4.9M,3976806,-0.00860774667307378,-0.999269858612642,1
EIN-91-0881434,Pacific,King County,Washington,9th Congressional district,Human services,$1M to $4.9M,78100,-0.206389420532335,-0.245570776026629,1
EIN-93-1130262,Pacific,Wallowa County,Oregon,2nd Congressional district,Health,$500K to $999K,555122,0.111724216969811,-0.823870454514811,1
EIN-25-1142669,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,Human services,$500K to $999K,183390,0.119610494275305,-0.124683126969009,1
EIN-84-2462535,South Atlantic,Howard County,Maryland,3rd Congressional district,Human services,$100K to $499K,30490,0.0333861184034007,-0.0468173759331646,1
EIN-23-2117822,Mid-Atlantic,Susquehanna County,Pennsylvania,9th Congressional district,Human services,$100K to $499K,82893,0.214305537390705,-0.0501169107490901,1
EIN-42-6060966,West North Central,Iowa County,Iowa,1st Congressional district,Human services,$100K to $499K,31113,-0.258304117465712,-0.481369955333778,1
EIN-35-1524022,East North Central,Wabash County,Indiana,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,35000,-0.169426936273325,-0.411051203634029,1
EIN-47-3468099,Pacific,King County,Washington,7th Congressional district,Human services,$500K to $999K,56203,0.144106302277384,0.0620208591053749,0
EIN-94-3373651,Pacific,Sacramento County,California,7th Congressional district,Unclassified,Less than $100K,150000,0.770183484252054,0.120605060648972,0
EIN-22-2442433,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,Unclassified,$1M to $4.9M,1509920,0.185262526471378,-0.315140136739787,1
EIN-37-1705906,Pacific,San Bernardino County,California,23rd Congressional district,Hospitals,$10M or more,12400170,-0.0514027866002015,-0.0908019915313333,1
EIN-20-0391739,West North Central,Lancaster County,Nebraska,1st Congressional district,Human services,$1M to $4.9M,379003,0.100921787076862,-0.055147039142493,1
EIN-54-0897679,South Atlantic,Prince William County,Virginia,7th Congressional district,Human services,$5M to $9.9M,2504623,0.0059995525431131,-0.338410653489194,1
EIN-04-3478044,New England,Norfolk County,Massachusetts,4th Congressional district,"Arts, culture, and humanities",$500K to $999K,72424,0.0345618486736553,-0.0831649563466068,1
EIN-54-2039775,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Unclassified,$1M to $4.9M,608283,0.128095877815669,-0.102159188940483,1
EIN-20-0481583,Mid-Atlantic,Washington County,New York,21st Congressional district,Health,$10M or more,4964168,0.117746306554114,-0.0588907843641897,1
EIN-58-2015657,South Atlantic,Fulton County,Georgia,5th Congressional district,Unclassified,Less than $100K,1e+05,1,-1.1386257191129,1
EIN-41-1630847,West North Central,Ramsey County,Minnesota,4th Congressional district,Health,$100K to $499K,76017,0.0922769927731636,-0.493397229455907,1
EIN-41-0956568,West North Central,Sibley County,Minnesota,7th Congressional district,Human services,$500K to $999K,2339,0.0747947408636194,0.0725635285016155,0
EIN-45-4508617,South Atlantic,Kent County,Delaware,Congressional district (at large),Education,$5M to $9.9M,6282723,-0.00438763389161143,-0.812072613862506,1
EIN-27-1723259,Pacific,Lane County,Oregon,4th Congressional district,Human services,$1M to $4.9M,1838373,0.0381477821366783,-0.961707545635658,1
EIN-04-2496097,New England,Middlesex County,Massachusetts,7th Congressional district,Unclassified,$1M to $4.9M,373387,0.0991896496672288,-0.133667268681587,1
EIN-75-2131920,West South Central,Dallas County,Texas,32nd Congressional district,Health,$100K to $499K,93621,-0.0180993841579953,-0.216912295604162,1
EIN-84-1786711,Mountain,Salt Lake County,Utah,1st Congressional district,"Public, societal benefit",$100K to $499K,204852,0.242003189343839,-0.558662820693213,1
EIN-25-1515795,Mid-Atlantic,Mercer County,Pennsylvania,16th Congressional district,Unclassified,$1M to $4.9M,796359,0.0204606107832529,-0.541633757325637,1
EIN-36-3807011,East North Central,Cook County,Illinois,7th Congressional district,"Public, societal benefit",$100K to $499K,135017,0.0134314786473108,-0.418863623265434,1
EIN-46-2977395,Mid-Atlantic,Centre County,Pennsylvania,15th Congressional district,"Arts, culture, and humanities",$100K to $499K,12370,-0.406117220936622,-0.501853586050507,1
EIN-91-6060453,Pacific,Chelan County,Washington,8th Congressional district,Unclassified,$1M to $4.9M,10000,-0.0565369851174857,-0.0601866281459011,1
EIN-20-4814985,East North Central,Washtenaw County,Michigan,6th Congressional district,Human services,$1M to $4.9M,326244,0.392958393940538,0.24461651156224,0
EIN-43-0811428,West North Central,Adair County,Missouri,6th Congressional district,Human services,$1M to $4.9M,124800,0.065680818654656,-0.0394044494517126,1
EIN-14-1602545,Mid-Atlantic,Ulster County,New York,18th Congressional district,Health,$1M to $4.9M,18301,0.0254429699801197,0.0169975135719837,0
EIN-13-3154100,Mid-Atlantic,Westchester County,New York,16th Congressional district,Unclassified,$1M to $4.9M,4625807,0.613289880921377,0.127510698929519,0
EIN-46-3397538,Mountain,Clark County,Nevada,4th Congressional district,Environment and animals,$100K to $499K,72985,-0.0196357174589072,-0.609151488227455,1
EIN-84-5092934,New England,Suffolk County,Massachusetts,8th Congressional district,Human services,$100K to $499K,55000,-0.0550742086667654,-0.228422124236875,1
EIN-81-1209903,East North Central,Cuyahoga County,Ohio,11th Congressional district,Human services,$100K to $499K,211651,0.0152348452487282,-0.498461224806804,1
EIN-31-1009854,East North Central,Elkhart County,Indiana,2nd Congressional district,Unclassified,$100K to $499K,148842,0.136024890421182,-0.385475682436907,1
EIN-56-1503371,South Atlantic,Watauga County,North Carolina,5th Congressional district,Unclassified,$100K to $499K,15000,0.0666955361937261,0.0147303874867922,0
EIN-13-4320092,South Atlantic,Rutherford County,North Carolina,14th Congressional district,Human services,$100K to $499K,120840,0.285278444210259,0.104646591478135,0
EIN-22-3659631,Mid-Atlantic,Middlesex County,New Jersey,12th Congressional district,Education,$1M to $4.9M,67086,-0.148344579371223,-0.167722619556552,1
EIN-59-2846971,South Atlantic,Pinellas County,Florida,13th Congressional district,Unclassified,$100K to $499K,50570,0.0826349586417066,-0.261359925990422,1
EIN-52-1196602,South Atlantic,Worcester County,Maryland,1st Congressional district,Human services,$100K to $499K,370039,0.263579167791848,-0.612970622095254,1
EIN-83-1290884,Pacific,Sacramento County,California,7th Congressional district,Environment and animals,$100K to $499K,78545,-0.0174801311408488,-0.267977649925372,1
EIN-47-4490110,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,8671,-0.0734247318859992,-0.0794896024295853,1
EIN-39-1101821,East North Central,Rock County,Wisconsin,1st Congressional district,Unclassified,$1M to $4.9M,363742,0.00343524962943655,-0.350342941398454,1
EIN-23-6393033,Mid-Atlantic,Carbon County,Pennsylvania,7th Congressional district,Human services,Less than $100K,41000,0.20149377738519,-0.157082761214263,1
EIN-54-2005763,South Atlantic,Norfolk city,Virginia,3rd Congressional district,Environment and animals,$500K to $999K,48390,0.176128923698219,0.102106406412531,0
EIN-46-2146247,Mountain,Weld County,Colorado,8th Congressional district,Human services,$100K to $499K,181326,0.101218496813655,-0.382673647804784,1
EIN-30-0075905,Mid-Atlantic,New York County,New York,10th Congressional district,Education,$1M to $4.9M,1543507,-0.143702774966735,-1.02818230682218,1
EIN-35-0922731,East North Central,Allen County,Indiana,3rd Congressional district,"International, foreign affairs",$5M to $9.9M,150000,0.251808735834642,0.231913570094648,0
EIN-38-2496284,East North Central,Wayne County,Michigan,12th Congressional district,Unclassified,$500K to $999K,170000,0.134970339620023,-0.0616091767943663,1
EIN-51-0147436,Pacific,King County,Washington,7th Congressional district,"Arts, culture, and humanities",$100K to $499K,62700,-0.567165166754897,-1.08579274748544,1
EIN-93-1283107,Pacific,Multnomah County,Oregon,1st Congressional district,"Arts, culture, and humanities",$1M to $4.9M,75161,0.0232975093699999,-0.0316154391297042,1
EIN-81-1445441,East North Central,DuPage County,Illinois,6th Congressional district,"Arts, culture, and humanities",$500K to $999K,22144,-0.265568701524688,-0.31331681641859,1
EIN-82-1129419,East South Central,Mercer County,Kentucky,6th Congressional district,Health,$500K to $999K,340000,0.00205681741323127,-0.587587297678363,1
EIN-71-0772737,West South Central,White County,Arkansas,2nd Congressional district,Unclassified,$10M or more,4951965,-0.0232703124542649,-0.0402668327010528,1
EIN-58-1341370,South Atlantic,Forsyth County,North Carolina,10th Congressional district,Human services,$500K to $999K,849114,0.384665306027227,-0.215614221250718,1
EIN-73-1629065,South Atlantic,Kanawha County,West Virginia,1st Congressional district,Human services,$1M to $4.9M,2856421,0.0103957797383032,-0.96833604477929,1
EIN-38-2394613,East North Central,Macomb County,Michigan,10th Congressional district,Human services,$10M or more,155110,-0.0070214558016065,-0.0207115029316965,1
EIN-59-3397472,South Atlantic,Hillsborough County,Florida,14th Congressional district,Unclassified,$500K to $999K,34559,-0.118662243509245,-0.160919863490243,1
EIN-83-6009178,Mountain,Laramie County,Wyoming,Congressional district (at large),Human services,$100K to $499K,35232,-0.0601173259461441,-0.203646066729132,1
EIN-46-0318482,West North Central,Minnehaha County,South Dakota,Congressional district (at large),Unclassified,$10M or more,1309598,-1.37276189006353,-1.64224729274378,1
EIN-59-0637816,South Atlantic,Duval County,Florida,4th Congressional district,Human services,$5M to $9.9M,572602,-0.927421937146113,-1.04533233173683,1
EIN-94-1585735,Pacific,San Francisco County,California,11th Congressional district,Universities,$10M or more,365984,-0.244083392629824,-0.251150196794964,1
EIN-33-1200239,Mid-Atlantic,Kings County,New York,9th Congressional district,Education,$10M or more,742465,0.170728162363462,0.145101906531445,0
EIN-36-2300706,East North Central,Will County,Illinois,14th Congressional district,Human services,$10M or more,1773574,0.0761012241306176,-0.0447725418975224,1
EIN-33-1118674,East North Central,Milwaukee County,Wisconsin,4th Congressional district,Human services,$1M to $4.9M,734865,0.105294381143277,-0.415556966798309,1
EIN-31-1559356,South Atlantic,Volusia County,Florida,7th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,71446,0.264909182767879,0.21470586375272,0
EIN-13-6141685,Mid-Atlantic,Westchester County,New York,17th Congressional district,Health,$1M to $4.9M,600616,0.2163956531627,0.0924458244714112,0
EIN-85-0439315,Mountain,Bernalillo County,New Mexico,1st Congressional district,Human services,$1M to $4.9M,2954758,-0.0606406100044184,-0.794905795131436,1
EIN-23-2943501,Mid-Atlantic,Montgomery County,Pennsylvania,4th Congressional district,Education,$1M to $4.9M,1979214,0.0161682493443682,-0.953482846282092,1
EIN-06-1266189,New England,South Central Connecticut Planning Region,Connecticut,3rd Congressional district,Unclassified,$500K to $999K,960593,0.00734115144651331,-0.967480343087708,1
EIN-16-0743137,Mid-Atlantic,Monroe County,New York,25th Congressional district,Unclassified,$1M to $4.9M,108815,-0.0677999558787571,-0.0933103333967098,1
EIN-13-2934000,Mid-Atlantic,Bronx County,New York,15th Congressional district,"Public, societal benefit",$1M to $4.9M,1666909,-0.0562295371836781,-0.588257654824804,1
EIN-11-3725157,East North Central,Marion County,Indiana,7th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,149212,-0.0167534081060195,-0.122929483977383,1
EIN-54-0918255,South Atlantic,Smyth County,Virginia,9th Congressional district,Unclassified,$1M to $4.9M,3464128,-0.0351722790147767,-1.02637227054525,1
EIN-54-2003615,South Atlantic,Staunton city,Virginia,6th Congressional district,"Arts, culture, and humanities",Less than $100K,99398,0.631916502060624,0.0259345965322994,0
EIN-45-0364903,West North Central,Divide County,North Dakota,Congressional district (at large),Human services,$100K to $499K,144770,0.333276686654852,-0.106048651404433,1
EIN-57-0672283,South Atlantic,Greenwood County,South Carolina,3rd Congressional district,Health,$1M to $4.9M,2002271,0.224189659627542,-0.59058456818131,1
EIN-47-3243477,West South Central,Wood County,Texas,5th Congressional district,Health,$1M to $4.9M,664522,0.00665796732792653,-0.432397879123239,1
EIN-94-6050323,Pacific,El Dorado County,California,5th Congressional district,Unclassified,$500K to $999K,26799,-0.0212047230266488,-0.067345139752141,1
EIN-85-3366325,South Atlantic,Buncombe County,North Carolina,11th Congressional district,Environment and animals,$100K to $499K,30000,-0.0528872157677246,-0.161063153112222,1
EIN-52-1293774,South Atlantic,Frederick County,Maryland,6th Congressional district,Unclassified,$100K to $499K,215381,-0.362542495226564,-0.989437316630187,1
EIN-59-3367808,South Atlantic,Hillsborough County,Florida,14th Congressional district,Human services,$100K to $499K,115224,-0.222241473909151,-0.887718386323602,1
EIN-94-2780251,Pacific,Napa County,California,4th Congressional district,Unclassified,$5M to $9.9M,780071,-0.0220495922076904,-0.122639952298719,1
EIN-52-1528421,South Atlantic,Caroline County,Maryland,1st Congressional district,Environment and animals,$500K to $999K,343823,-0.288411025641414,-0.808934602813183,1
EIN-91-0793447,Pacific,Stevens County,Washington,5th Congressional district,Unclassified,$10M or more,20506791,-0.029724534265622,-0.802133221158978,1
EIN-46-3984362,South Atlantic,Buncombe County,North Carolina,11th Congressional district,Hospitals,$10M or more,3746148,0.253078940891769,0.121836964737557,0
EIN-46-6015787,West North Central,Bon Homme County,South Dakota,Congressional district (at large),Hospitals,$5M to $9.9M,202788,-0.0606030040094149,-0.0913158523266738,1
EIN-68-0366788,Pacific,Nevada County,California,3rd Congressional district,Environment and animals,$1M to $4.9M,210000,0.0454168729553155,-0.08199670423547,1
EIN-11-2268359,Mid-Atlantic,Kings County,New York,7th Congressional district,Unclassified,$1M to $4.9M,3815150,0.230879661892854,-0.410085454175232,1
EIN-33-0749769,Pacific,San Diego County,California,49th Congressional district,Human services,$100K to $499K,46017,-0.170102677131491,-0.293790990216106,1
EIN-36-3832360,East North Central,Mercer County,Illinois,15th Congressional district,Unclassified,$1M to $4.9M,168233,0.00422331752134815,-0.106291751162578,1
EIN-45-0460831,West North Central,Morton County,North Dakota,Congressional district (at large),Education,$1M to $4.9M,2284,-0.22575080830639,-0.227481053661848,1
EIN-81-1555494,West North Central,Lake County,Minnesota,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,28500,0.0494950300021633,-0.0154052853905974,1
EIN-81-2013046,Pacific,San Francisco County,California,15th Congressional district,"Arts, culture, and humanities",$100K to $499K,168000,0.143130723640621,-0.238067145281769,1
EIN-36-3458487,East North Central,Cook County,Illinois,9th Congressional district,Unclassified,$10M or more,35681,0.0972251571477069,0.095706849155818,0
EIN-27-4234601,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Education,$500K to $999K,250683,-0.0862382264049291,-0.476575820473015,1
EIN-38-2689979,East North Central,Wayne County,Michigan,13th Congressional district,Human services,$1M to $4.9M,951656,0.163027941161675,-0.0705016000838262,1
EIN-74-2325997,Mountain,Denver County,Colorado,1st Congressional district,Unclassified,$10M or more,1747047,0.158336549951411,0.0488819231869724,0
EIN-41-1401605,West North Central,Ramsey County,Minnesota,4th Congressional district,Education,$1M to $4.9M,1897,0.0699610028176932,0.0693522835316244,0
EIN-46-3728190,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,Human services,$5M to $9.9M,7334457,-0.0278970931347841,-1.02786791663866,1
EIN-62-1828260,East South Central,Shelby County,Tennessee,9th Congressional district,"Arts, culture, and humanities",$100K to $499K,12560,-0.638982922072989,-0.745012958288662,1
EIN-87-0485244,Mountain,Salt Lake County,Utah,4th Congressional district,Unclassified,$1M to $4.9M,1918324,0.0667847850150224,-0.918100447487478,1
EIN-22-2628311,New England,Cumberland County,Maine,1st Congressional district,Human services,$100K to $499K,156337,-0.0319152448637628,-0.677141371369141,1
EIN-38-2208796,East North Central,Washtenaw County,Michigan,6th Congressional district,Human services,$1M to $4.9M,239056,0.119203684136865,0.0123104150914036,0
EIN-75-1785673,West South Central,Dallas County,Texas,30th Congressional district,"Arts, culture, and humanities",$500K to $999K,242457,0.0518892585318669,-0.185486476484375,1
EIN-45-3058039,Mid-Atlantic,Kings County,New York,10th Congressional district,Education,$10M or more,13494136,0.105188906181369,-0.84910913632513,1
EIN-26-2177441,Pacific,Santa Clara County,California,18th Congressional district,Health,$100K to $499K,369834,0.0524782914929386,-0.898207795012056,1
EIN-46-3834026,Mountain,Chaffee County,Colorado,7th Congressional district,Education,$1M to $4.9M,396857,0.189614708094581,0.0101204311404979,0
EIN-47-0376894,West North Central,Lancaster County,Nebraska,1st Congressional district,Unclassified,$500K to $999K,132274,-0.746364192454145,-1.13350269703896,1
EIN-52-1117293,South Atlantic,Carroll County,Maryland,2nd Congressional district,Human services,$10M or more,12258824,0.00430246689910674,-0.993657542977249,1
EIN-58-1613254,South Atlantic,New Hanover County,North Carolina,7th Congressional district,Education,$100K to $499K,195729,0.124782766662312,-0.225527132018807,1
EIN-15-0532282,Mid-Atlantic,Broome County,New York,19th Congressional district,Unclassified,$1M to $4.9M,408905,-0.218334236278855,-0.355251024435782,1
EIN-39-1811818,East North Central,Price County,Wisconsin,7th Congressional district,Environment and animals,Less than $100K,5000,0.63501029246512,0.610149265605267,0
EIN-77-0445086,Pacific,Alameda County,California,14th Congressional district,Human services,$100K to $499K,65370,-0.515796441027469,-1.07051755301545,1
EIN-85-2555554,East South Central,Davidson County,Tennessee,6th Congressional district,Unclassified,$1M to $4.9M,1e+05,0.1688886020633,0.132011026395125,0
EIN-37-1151949,East North Central,Woodford County,Illinois,16th Congressional district,Unclassified,$100K to $499K,3093,0.391637348408627,0.384973683586874,0
EIN-11-3828185,Mid-Atlantic,Richmond County,New York,11th Congressional district,Human services,$100K to $499K,98224,0.395902377521614,0.269533501440922,0
EIN-41-1296671,West North Central,Lake of the Woods County,Minnesota,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,73652,-0.150043622404467,-0.792619089164195,1
EIN-36-2327263,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Universities,$1M to $4.9M,1596485,0.078926832595893,-0.286527904728614,1
EIN-36-4385280,East North Central,Cook County,Illinois,7th Congressional district,Human services,$5M to $9.9M,4833703,0.0360111378118147,-0.792911606265971,1
EIN-93-0386890,Pacific,Multnomah County,Oregon,3rd Congressional district,Unclassified,$10M or more,958002,-0.315119942721925,-0.378058681645092,1
EIN-13-1632522,Mid-Atlantic,New York County,New York,12th Congressional district,Universities,$10M or more,348757,-0.364176929713511,-0.384616597333385,1
EIN-43-1488186,West North Central,St. Louis County,Missouri,1st Congressional district,Human services,$100K to $499K,69002,0.253669367504744,-0.0432449644358576,1
EIN-85-0943567,West North Central,Burleigh County,North Dakota,Congressional district (at large),Human services,$1M to $4.9M,40000,0.092273006266161,0.0691549062965613,0
EIN-47-3428822,Pacific,Anchorage Municipality,Alaska,Congressional district (at large),Health,$1M to $4.9M,509267,-0.195979753839634,-0.704999370306031,1
EIN-83-0389694,East South Central,Shelby County,Tennessee,9th Congressional district,Human services,$500K to $999K,90910,0.373964113306702,0.30903438183196,0
EIN-41-2111626,Mid-Atlantic,Morris County,New Jersey,11th Congressional district,Human services,$100K to $499K,3068,-0.00335182507505379,-0.0130166740696638,1
EIN-27-5083464,East South Central,Marshall County,Kentucky,1st Congressional district,Human services,$100K to $499K,58393,0.170586058575304,-0.0276513184026399,1
EIN-75-1657541,West South Central,Dallas County,Texas,6th Congressional district,"Arts, culture, and humanities",$100K to $499K,15000,-0.034777457784983,-0.0932335163657479,1
EIN-51-0189641,East South Central,Shelby County,Alabama,6th Congressional district,Unclassified,$1M to $4.9M,829463,0.162087067198923,-0.258858002982018,1
EIN-48-1165405,West North Central,Barton County,Kansas,1st Congressional district,Health,$5M to $9.9M,2756934,0.0954232881316468,-0.267242666428128,1
EIN-13-1789741,Mid-Atlantic,New York County,New York,13th Congressional district,Unclassified,$1M to $4.9M,1037942,0.0024353780185314,-0.971661397052958,1
EIN-23-7449578,East North Central,Cook County,Illinois,8th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,330000,-0.0307725225921419,-0.163248322675722,1
EIN-06-0728869,New England,Southeastern Connecticut Planning Region,Connecticut,2nd Congressional district,Education,$100K to $499K,71750,0.145914491387936,-0.0864282684230808,1
EIN-72-0720486,West South Central,De Soto Parish,Louisiana,6th Congressional district,Unclassified,$500K to $999K,690051,0.00526960235028543,-0.697667643235799,1
EIN-13-5562266,Mid-Atlantic,Westchester County,New York,17th Congressional district,Human services,$10M or more,2590593,0.0913700184233534,-0.020239106804052,1
EIN-91-1373181,Pacific,Thurston County,Washington,10th Congressional district,Unclassified,$1M to $4.9M,4390208,-0.0135944209808945,-0.95033159778454,1
EIN-93-0681430,Pacific,Lane County,Oregon,4th Congressional district,Unclassified,$500K to $999K,241173,0.106434262880865,-0.165334153688047,1
EIN-66-0674861,Unmapped,Mayagüez Municipio,Other/unmapped jurisdictions,Resident commissioner district (at large),Human services,$100K to $499K,15868,-0.300322061191626,-0.496878483835006,1
EIN-20-1812418,Pacific,Los Angeles County,California,30th Congressional district,Human services,$1M to $4.9M,1033827,0.00637425756444908,-0.825996536307182,1
EIN-25-1908568,Mid-Atlantic,Bronx County,New York,14th Congressional district,Human services,$1M to $4.9M,625072,-0.406199778618169,-1.08586374796396,1
EIN-23-7214955,Mid-Atlantic,Essex County,New Jersey,11th Congressional district,Education,$100K to $499K,1400,-0.0965894764240339,-0.107976867328762,1
EIN-27-0475597,South Atlantic,Toombs County,Georgia,12th Congressional district,Human services,$100K to $499K,36254,-0.0571232433885303,-0.188804178456107,1
EIN-27-3176261,East North Central,Oakland County,Michigan,11th Congressional district,Education,$100K to $499K,342182,0.455332915718443,-0.0873264453307748,1
EIN-86-1101978,East North Central,Washtenaw County,Michigan,6th Congressional district,Religion-related,Less than $100K,15567,1,0.931985302149189,0
EIN-11-3700175,Mid-Atlantic,Essex County,New Jersey,10th Congressional district,Human services,$1M to $4.9M,1214329,0.0323925286392619,-0.960895189094791,1
EIN-31-6000012,East North Central,Butler County,Ohio,8th Congressional district,Human services,$1M to $4.9M,802400,0.443608562597592,0.0345549375229723,0
EIN-11-3621605,Mid-Atlantic,Kings County,New York,10th Congressional district,"Arts, culture, and humanities",$500K to $999K,205570,-0.184360718973144,-0.463374743645601,1
EIN-52-1969140,South Atlantic,Anne Arundel County,Maryland,3rd Congressional district,Health,Less than $100K,5100,-0.339143259368506,-0.510089160018771,1
EIN-61-1107296,East South Central,Fayette County,Kentucky,6th Congressional district,Human services,$5M to $9.9M,1848517,0.0640794744710257,-0.131673036904172,1
EIN-35-2607040,East North Central,Kalamazoo County,Michigan,4th Congressional district,Human services,$1M to $4.9M,90784,0.103019289520229,0.0850422455780163,0
EIN-22-3172923,New England,Bristol County,Massachusetts,4th Congressional district,Unclassified,$100K to $499K,19385,0.496709188196886,0.456270274216933,0
EIN-46-4746592,Pacific,San Francisco County,California,11th Congressional district,Health,$5M to $9.9M,52067,0.0351468184982811,0.0290358949128178,0
EIN-31-1066274,East North Central,Fairfield County,Ohio,12th Congressional district,"Arts, culture, and humanities",Less than $100K,11257,0.299350024073182,0.105784441846069,0
EIN-52-2333581,South Atlantic,Montgomery County,Maryland,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,372887,0.0142916400461528,-0.874643602971326,1
EIN-77-0426004,Pacific,Santa Clara County,California,16th Congressional district,Health,$1M to $4.9M,3136447,0.0339851842114909,-0.95707725014314,1
